,Unnamed: 0,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,day,discount,competitor_price,price_elasticity,order_days,ship_days
1892,6792,6793,CA-2015-141005,2015-08-15,2015-08-18,0,CS-12355,Christine Sundaresam,0,0,147,5,6824.0,1,OFF-BI-10001989,1,3,1301,62.94,2015,8,15,0.1826427366707108,58.961645803293685,1.0674735947836125,224,223
1893,6793,6794,CA-2016-145394,2016-11-16,2016-11-20,3,MC-17605,Matt Connell,1,0,80,11,60610.0,0,OFF-ST-10000344,1,14,1108,21.488,2016,11,16,0.1185928236001892,21.66555259357744,0.9918048435270432,683,683
1894,6794,6795,CA-2016-145394,2016-11-16,2016-11-20,3,MC-17605,Matt Connell,1,0,80,11,60610.0,0,TEC-PH-10001051,2,13,791,239.976,2016,11,16,0.1444753151576679,263.07898252181565,0.9121823328478936,683,683
1895,6795,6796,CA-2016-145394,2016-11-16,2016-11-20,3,MC-17605,Matt Connell,1,0,80,11,60610.0,0,FUR-FU-10001215,0,9,872,34.504,2016,11,16,0.2611841448532067,36.96962988919464,0.9333066114920644,683,683
1896,6796,6797,CA-2016-168809,2016-08-25,2016-08-25,1,MC-18100,Mick Crebagga,0,0,207,41,77041.0,0,FUR-FU-10001473,0,9,563,20.104,2016,8,25,0.2656939343400231,20.19847304323284,0.9953227631103286,600,596
1897,6797,6798,CA-2016-168809,2016-08-25,2016-08-25,1,MC-18100,Mick Crebagga,0,0,207,41,77041.0,0,OFF-BI-10000315,1,3,1282,3.798,2016,8,25,0.2332406683980846,3.827099425558295,0.9923964803830384,600,596
1898,6798,6799,CA-2016-168809,2016-08-25,2016-08-25,1,MC-18100,Mick Crebagga,0,0,207,41,77041.0,0,FUR-FU-10002240,0,9,1174,7.88,2016,8,25,0.1479404769489803,7.452880741470392,1.0573092839327174,600,596
1899,6799,6800,CA-2017-109827,2017-12-25,2018-01-01,3,LW-16825,Laurel Workman,1,0,373,1,85023.0,3,FUR-TA-10002607,0,16,942,35.445,2017,12,25,0.2548074358934678,36.76386427469762,0.9641260705119806,1087,1090
1900,6800,6801,CA-2017-109827,2017-12-25,2018-01-01,3,LW-16825,Laurel Workman,1,0,373,1,85023.0,3,TEC-MA-10003356,2,11,1234,269.97,2017,12,25,0.1995932072267893,288.76789464890606,0.93490310038877,1087,1090
1901,6801,6802,CA-2017-109827,2017-12-25,2018-01-01,3,LW-16825,Laurel Workman,1,0,373,1,85023.0,3,TEC-AC-10002217,2,0,915,45.12,2017,12,25,0.0723071500375393,42.1585463330316,1.0702456304725116,1087,1090
1902,6802,6803,CA-2017-109827,2017-12-25,2018-01-01,3,LW-16825,Laurel Workman,1,0,373,1,85023.0,3,TEC-AC-10004353,2,0,888,100.8,2017,12,25,0.2860277381121039,101.79792945723736,0.9901969572214476,1087,1090
1903,6803,6804,CA-2017-109827,2017-12-25,2018-01-01,3,LW-16825,Laurel Workman,1,0,373,1,85023.0,3,FUR-CH-10004754,0,5,764,47.968,2017,12,25,0.1657619017585759,47.33115736719988,1.0134550403629354,1087,1090
1904,6804,6805,CA-2015-152233,2015-10-05,2015-10-06,0,KH-16510,Keith Herrera,0,0,381,3,91767.0,3,TEC-AC-10002800,2,0,1265,99.98,2015,10,5,0.0642487679657527,107.57929682817684,0.929360973233407,275,272
1905,6805,6806,CA-2015-125682,2015-11-22,2015-11-25,0,RB-19645,Robert Barroso,1,0,21,9,30318.0,2,OFF-PA-10001752,1,12,794,9.96,2015,11,22,0.1621824153407944,10.8681067123339,0.9164429705770816,323,322
1906,6806,6807,CA-2018-162880,2018-12-25,2018-12-29,3,GD-14590,Giulietta Dortch,1,0,146,45,98208.0,3,OFF-BI-10003314,1,3,1577,3.856,2018,12,25,0.1445840862763383,3.90769246007558,0.986771615063438,1452,1452
1907,6807,6808,CA-2016-128125,2016-03-31,2016-04-05,3,EB-13705,Ed Braxton,1,0,207,41,77095.0,0,OFF-PA-10000357,1,12,1616,98.376,2016,3,31,0.0811794321656178,97.1724716763649,1.0123854863715258,453,454
1908,6808,6809,CA-2016-128125,2016-03-31,2016-04-05,3,EB-13705,Ed Braxton,1,0,207,41,77095.0,0,FUR-FU-10001085,0,9,24,22.38,2016,3,31,0.2730873467165827,20.82993462701679,1.0744152778555889,453,454
1909,6809,6810,CA-2018-156237,2018-09-14,2018-09-15,0,PS-18760,Pamela Stobb,0,0,372,36,19140.0,1,OFF-BI-10000301,1,3,690,3.882,2018,9,14,0.1631048306304565,3.706531203425479,1.047340434207692,1350,1347
1910,6810,6811,CA-2018-156237,2018-09-14,2018-09-15,0,PS-18760,Pamela Stobb,0,0,372,36,19140.0,1,TEC-MA-10002930,2,11,1346,12.585,2018,9,14,0.1167870166376587,11.98882355665534,1.0497276851667157,1350,1347
1911,6811,6812,CA-2018-156237,2018-09-14,2018-09-15,0,PS-18760,Pamela Stobb,0,0,372,36,19140.0,1,FUR-CH-10002372,0,5,1206,113.372,2018,9,14,0.2860501480175351,112.90623530328688,1.0041252344962348,1350,1347
1912,6812,6813,CA-2018-156237,2018-09-14,2018-09-15,0,PS-18760,Pamela Stobb,0,0,372,36,19140.0,1,OFF-BI-10003707,1,3,136,18.312,2018,9,14,0.224620600477219,17.745133140946788,1.0319449200268422,1350,1347
1913,6813,6814,CA-2018-156237,2018-09-14,2018-09-15,0,PS-18760,Pamela Stobb,0,0,372,36,19140.0,1,FUR-FU-10001057,0,9,1561,127.936,2018,9,14,0.2992198132080344,130.2324355597002,0.9823666389265407,1350,1347
1914,6814,6815,CA-2018-156237,2018-09-14,2018-09-15,0,PS-18760,Pamela Stobb,0,0,372,36,19140.0,1,TEC-MA-10001681,2,11,985,241.17,2018,9,14,0.1997219094618599,241.5318038484915,0.9985020446884152,1350,1347
1915,6815,6816,CA-2015-144414,2015-06-17,2015-06-21,3,GH-14425,Gary Hwang,0,0,450,45,98105.0,3,FUR-FU-10003981,0,9,590,6.24,2015,6,17,0.1401106037235707,6.822412570211248,0.9146324611392984,165,165
1916,6816,6817,CA-2015-144414,2015-06-17,2015-06-21,3,GH-14425,Gary Hwang,0,0,450,45,98105.0,3,OFF-FA-10000624,1,8,1193,17.9,2015,6,17,0.1310417451098707,19.16111156797188,0.9341837991236456,165,165
1917,6817,6818,CA-2015-144414,2015-06-17,2015-06-21,3,GH-14425,Gary Hwang,0,0,450,45,98105.0,3,OFF-BI-10004995,1,3,682,3266.376,2015,6,17,0.1386395709655727,3341.226873483004,0.9775977877835704,165,165
1918,6818,6819,CA-2018-163860,2018-12-28,2019-01-01,3,LO-17170,Lori Olson,1,0,369,11,61604.0,0,OFF-BI-10003784,1,3,462,1.68,2018,12,28,0.2978296413736077,1.6411570561463895,1.0236680235496884,1455,1455
1919,6819,6820,CA-2018-163860,2018-12-28,2019-01-01,3,LO-17170,Lori Olson,1,0,369,11,61604.0,0,FUR-FU-10004586,0,9,676,7.968,2018,12,28,0.2619330291986717,8.670404763000132,0.9189882384732998,1455,1455
1920,6820,6821,CA-2018-163860,2018-12-28,2019-01-01,3,LO-17170,Lori Olson,1,0,369,11,61604.0,0,FUR-CH-10004698,0,5,1225,113.372,2018,12,28,0.2179975924293277,118.52699806704864,0.9565078155094036,1455,1455
1921,6821,6822,CA-2018-163860,2018-12-28,2019-01-01,3,LO-17170,Lori Olson,1,0,369,11,61604.0,0,FUR-FU-10001935,0,9,21,2.96,2018,12,28,0.2675395756663583,3.1133180079625205,0.9507541447515482,1455,1455
1922,6822,6823,US-2018-115609,2018-11-02,2018-11-07,3,CS-12505,Cindy Stewart,0,0,265,3,90036.0,3,OFF-AP-10003040,1,1,629,168.1,2018,11,2,0.1054714191349249,180.76061897453187,0.92995919660844,1399,1400
1923,6823,6824,CA-2016-154291,2016-07-25,2016-07-29,3,YS-21880,Yana Sorensen,1,0,308,0,36116.0,2,OFF-EN-10001335,1,7,1614,98.46,2016,7,25,0.0790638081139655,98.73778575067766,0.9971866317583918,569,569
1924,6824,6825,CA-2016-154291,2016-07-25,2016-07-29,3,YS-21880,Yana Sorensen,1,0,308,0,36116.0,2,FUR-TA-10002041,0,16,325,358.58,2016,7,25,0.0694049515869988,355.767055844062,1.0079067021797854,569,569
1925,6825,6826,CA-2017-118689,2017-10-02,2017-10-09,3,TC-20980,Tamara Chand,1,0,233,12,47905.0,0,OFF-ST-10001558,1,14,71,32.48,2017,10,2,0.2674507671834823,32.71276316646165,0.9928846375563808,1003,1006
1926,6826,6827,CA-2017-118689,2017-10-02,2017-10-09,3,TC-20980,Tamara Chand,1,0,233,12,47905.0,0,TEC-CO-10004722,2,6,404,17499.95,2017,10,2,0.1670945349115297,16360.681444762911,1.0696345417569249,1003,1006
1927,6827,6828,CA-2017-118689,2017-10-02,2017-10-09,3,TC-20980,Tamara Chand,1,0,233,12,47905.0,0,OFF-BI-10004600,1,3,896,735.98,2017,10,2,0.2791416302741171,757.195083720368,0.971982010744007,1003,1006
1928,6828,6829,CA-2017-118689,2017-10-02,2017-10-09,3,TC-20980,Tamara Chand,1,0,233,12,47905.0,0,OFF-BI-10003712,1,3,74,34.37,2017,10,2,0.2890457991130592,35.79275169602194,0.9602502845239456,1003,1006
1929,6829,6830,CA-2017-118689,2017-10-02,2017-10-09,3,TC-20980,Tamara Chand,1,0,233,12,47905.0,0,OFF-AR-10001958,1,2,1490,33.96,2017,10,2,0.2008942659655558,31.51137446668832,1.0777060846996758,1003,1006
1930,6830,6831,CA-2017-140438,2017-12-24,2017-12-27,2,PW-19030,Pauline Webber,1,0,327,30,10009.0,1,TEC-PH-10001750,2,13,1396,197.97,2017,12,24,0.2840956390392728,197.32556105002232,1.0032658665534686,1086,1085
1931,6831,6832,US-2018-123204,2018-07-21,2018-07-27,3,CS-11860,Cari Schnelling,0,0,327,30,10024.0,1,OFF-AP-10002287,1,1,608,17.48,2018,7,21,0.2645127339115079,17.998592217712623,0.9711870677750968,1295,1297
1932,6832,6833,CA-2016-112522,2016-10-10,2016-10-17,3,DP-13165,David Philippe,0,0,80,11,60610.0,0,OFF-AR-10003183,1,2,244,8.016,2016,10,10,0.1640325806021353,8.746291856822413,0.9165026883646972,646,649
1933,6833,6834,CA-2017-153101,2017-09-08,2017-09-08,1,PJ-19015,Pauline Johnson,0,0,444,3,92704.0,3,FUR-TA-10003008,0,16,976,146.04,2017,9,8,0.1126347709894478,151.5428968993168,0.9636875299871503,979,975
1934,6834,6835,CA-2017-142615,2017-11-20,2017-11-24,3,BM-11575,Brendan Murry,1,0,307,3,90640.0,3,TEC-AC-10004803,2,0,1463,27.88,2017,11,20,0.2698064661001955,26.164024957982782,1.065585285321082,1052,1052
1935,6835,6836,CA-2018-142643,2018-10-15,2018-10-20,3,DL-13495,Dionis Lloyd,1,0,480,3,91360.0,3,OFF-LA-10003510,1,10,178,152.65,2018,10,15,0.0546562021434264,165.72441086435862,0.9211075133942718,1381,1382
1936,6836,6837,CA-2018-142643,2018-10-15,2018-10-20,3,DL-13495,Dionis Lloyd,1,0,480,3,91360.0,3,FUR-FU-10000087,0,9,622,22.72,2018,10,15,0.2366732985357185,23.70818783323171,0.9583187108106772,1381,1382
1937,6837,6838,CA-2016-116260,2016-07-06,2016-07-12,3,BF-10975,Barbara Fisher,1,0,497,28,8360.0,1,OFF-AR-10003732,1,2,1140,11.12,2016,7,6,0.2259413728713617,11.06904545077574,1.0046033372480812,550,552
1938,6838,6839,CA-2018-107517,2018-02-05,2018-02-09,3,FC-14335,Fred Chung,1,0,484,3,90503.0,3,OFF-AP-10000275,1,1,1417,1640.7,2018,2,5,0.0784677988284533,1734.7197772697218,0.9458011729031536,1129,1129
1939,6839,6840,CA-2018-107517,2018-02-05,2018-02-09,3,FC-14335,Fred Chung,1,0,484,3,90503.0,3,TEC-PH-10003505,2,13,731,371.2,2018,2,5,0.2663749313626145,361.4301672547775,1.0270310384421664,1129,1129
1940,6840,6841,CA-2016-166338,2016-12-06,2016-12-07,0,MP-18175,Mike Pelletier,2,0,486,33,45373.0,1,OFF-BI-10002852,1,3,903,14.832,2016,12,6,0.064520567123146,16.182997850569375,0.9165174547358764,703,700
1941,6841,6842,CA-2017-123946,2017-09-12,2017-09-17,3,AJ-10795,Anthony Johnson,1,0,462,44,22153.0,2,TEC-AC-10004877,2,0,911,20.7,2017,9,12,0.2781406526005772,19.37797691193969,1.06822296744743,983,984
1942,6842,6843,CA-2017-123946,2017-09-12,2017-09-17,3,AJ-10795,Anthony Johnson,1,0,462,44,22153.0,2,OFF-FA-10002975,1,8,1498,11.34,2017,9,12,0.241746371430183,11.335324771839002,1.0004124476585456,983,984
1943,6843,6844,CA-2017-123946,2017-09-12,2017-09-17,3,AJ-10795,Anthony Johnson,1,0,462,44,22153.0,2,OFF-ST-10000419,1,14,1353,67.9,2017,9,12,0.1825237113153163,65.81241758020273,1.0317201904527094,983,984
1944,6844,6845,CA-2017-123946,2017-09-12,2017-09-17,3,AJ-10795,Anthony Johnson,1,0,462,44,22153.0,2,FUR-CH-10002073,0,5,849,1059.12,2017,9,12,0.2107061591153602,970.1104792812926,1.091751942299036,983,984
1945,6845,6846,CA-2015-147543,2015-07-06,2015-07-12,3,BC-11125,Becky Castell,2,0,136,3,92020.0,3,FUR-CH-10000155,0,5,739,478.48,2015,7,6,0.1954222370443186,517.1673593608281,0.9251937334006498,184,186
1946,6846,6847,US-2017-159093,2017-05-09,2017-05-14,3,RS-19420,Ricardo Sperren,1,0,265,3,90036.0,3,OFF-PA-10001260,1,12,1525,32.04,2017,5,9,0.2629730422404391,33.90987878454044,0.9448574028700768,857,858
1947,6847,6848,CA-2017-162110,2017-07-18,2017-07-22,3,NP-18670,Nora Paige,0,0,373,1,85023.0,3,TEC-PH-10001924,2,13,1843,55.992,2017,7,18,0.1692151497698482,51.11124943047203,1.0954926874986175,927,927
1948,6848,6849,US-2017-163461,2017-06-18,2017-06-21,0,BT-11440,Bobby Trafton,0,0,155,11,60423.0,0,OFF-PA-10003134,1,12,1723,76.864,2017,6,18,0.1378778073255424,80.62922947789028,0.953301929061312,897,896
1949,6849,6850,CA-2015-101462,2015-04-20,2015-04-25,3,BP-11230,Benjamin Patterson,0,0,265,3,90045.0,3,FUR-FU-10000409,0,9,725,59.92,2015,4,20,0.0920763593850988,60.33780964578123,0.9930754919969084,107,108
1950,6850,6851,US-2017-100461,2017-01-08,2017-01-12,3,JO-15145,Jack O'Briant,1,0,156,47,53132.0,0,FUR-BO-10002545,0,4,167,1565.88,2017,1,8,0.0839058792629101,1574.948279393671,0.9942421732114516,736,736
1951,6851,6852,US-2017-100461,2017-01-08,2017-01-12,3,JO-15145,Jack O'Briant,1,0,156,47,53132.0,0,OFF-BI-10001460,1,3,1279,106.05,2017,1,8,0.0649760086859157,116.42527148478706,0.9108847129796664,736,736
1952,6852,6853,US-2018-162670,2018-12-23,2018-12-28,2,MF-18250,Monica Federle,1,0,258,2,72209.0,2,OFF-ST-10001328,1,14,1260,62.04,2018,12,23,0.2463048944591351,64.8838015095018,0.9561708555395704,1450,1451
1953,6853,6854,US-2018-162670,2018-12-23,2018-12-28,2,MF-18250,Monica Federle,1,0,258,2,72209.0,2,TEC-PH-10003601,2,13,163,494.97,2018,12,23,0.1040833692462373,511.3606978958719,0.9679468954823558,1450,1451
1954,6854,6855,US-2018-162670,2018-12-23,2018-12-28,2,MF-18250,Monica Federle,1,0,258,2,72209.0,2,OFF-ST-10001522,1,14,774,367.96,2018,12,23,0.0830777024462125,393.8185732526533,0.9343388681770888,1450,1451
1955,6855,6856,US-2018-162670,2018-12-23,2018-12-28,2,MF-18250,Monica Federle,1,0,258,2,72209.0,2,OFF-PA-10001994,1,12,921,44.96,2018,12,23,0.1900644688868263,41.21410951765507,1.0908885458447255,1450,1451
1956,6856,6857,US-2018-162670,2018-12-23,2018-12-28,2,MF-18250,Monica Federle,1,0,258,2,72209.0,2,OFF-EN-10001453,1,7,1581,182.94,2018,12,23,0.1508436106075097,181.18374515979,1.009693225176801,1450,1451
1957,6857,6858,CA-2018-128965,2018-04-17,2018-04-22,3,PS-18760,Pamela Stobb,0,0,265,3,90008.0,3,OFF-PA-10004911,1,12,1340,28.14,2018,4,17,0.1211842867422255,26.74807643824894,1.0520382676849485,1200,1201
1958,6858,6859,CA-2018-128965,2018-04-17,2018-04-22,3,PS-18760,Pamela Stobb,0,0,265,3,90008.0,3,OFF-LA-10001404,1,10,227,7.38,2018,4,17,0.1248725067500126,8.050202337192868,0.9167471438455086,1200,1201
1959,6859,6860,CA-2018-128965,2018-04-17,2018-04-22,3,PS-18760,Pamela Stobb,0,0,265,3,90008.0,3,OFF-FA-10001561,1,8,1509,10.9,2018,4,17,0.0867336921213825,10.614973596473387,1.0268513530378736,1200,1201
1960,6860,6861,CA-2018-128965,2018-04-17,2018-04-22,3,PS-18760,Pamela Stobb,0,0,265,3,90008.0,3,TEC-AC-10001383,2,0,1018,274.89,2018,4,17,0.1346757773170334,254.1344482168721,1.081671540118857,1200,1201
1961,6861,6862,CA-2018-128965,2018-04-17,2018-04-22,3,PS-18760,Pamela Stobb,0,0,265,3,90008.0,3,OFF-LA-10003190,1,10,180,23.04,2018,4,17,0.264334467120474,22.45553262882362,1.0260277670023363,1200,1201
1962,6862,6863,CA-2018-128965,2018-04-17,2018-04-22,3,PS-18760,Pamela Stobb,0,0,265,3,90008.0,3,FUR-CH-10003774,0,5,771,218.352,2018,4,17,0.1639244579479304,210.41622941394945,1.0377146316524786,1200,1201
1963,6863,6864,CA-2018-138618,2018-12-01,2018-12-08,3,MY-17380,Maribeth Yedwab,1,0,432,41,78207.0,0,OFF-PA-10000520,1,12,1795,10.368,2018,12,1,0.1870094207424602,10.234557358548134,1.0130384379877857,1428,1431
1964,6864,6865,US-2017-126452,2017-08-21,2017-08-28,3,SC-20230,Scot Coram,1,0,265,3,90004.0,3,OFF-BI-10004465,1,3,239,12.672,2017,8,21,0.1343725553977971,11.92338965303449,1.0627850274753865,961,964
1965,6865,6866,US-2017-126452,2017-08-21,2017-08-28,3,SC-20230,Scot Coram,1,0,265,3,90004.0,3,TEC-PH-10003555,2,13,1098,91.96,2017,8,21,0.254375263513675,94.46325101364816,0.9735002661163284,961,964
1966,6866,6867,US-2017-126452,2017-08-21,2017-08-28,3,SC-20230,Scot Coram,1,0,265,3,90004.0,3,TEC-AC-10000844,2,0,1020,254.97,2017,8,21,0.0541821259430026,275.95864146245765,0.9239428004456494,961,964
1967,6867,6868,US-2017-126452,2017-08-21,2017-08-28,3,SC-20230,Scot Coram,1,0,265,3,90004.0,3,TEC-PH-10003187,2,13,151,31.984,2017,8,21,0.1057478340814273,30.1815028487237,1.0597219151183694,961,964
1968,6868,6869,US-2017-126452,2017-08-21,2017-08-28,3,SC-20230,Scot Coram,1,0,265,3,90004.0,3,FUR-TA-10003569,0,16,367,2887.056,2017,8,21,0.1656964652221123,2735.9904286415062,1.0552142177754262,961,964
1969,6869,6870,US-2017-126452,2017-08-21,2017-08-28,3,SC-20230,Scot Coram,1,0,265,3,90004.0,3,OFF-PA-10003848,1,12,1788,12.96,2017,8,21,0.2409684535701426,13.070335552790736,0.9915583228643908,961,964
1970,6870,6871,US-2017-126452,2017-08-21,2017-08-28,3,SC-20230,Scot Coram,1,0,265,3,90004.0,3,OFF-PA-10002606,1,12,1713,47.52,2017,8,21,0.2514275426618239,51.14728489594535,0.929081574841661,961,964
1971,6871,6872,CA-2017-145009,2017-12-05,2017-12-08,2,RF-19345,Randy Ferguson,1,0,80,11,60610.0,0,OFF-LA-10004853,1,10,190,11.952,2017,12,5,0.1898689891781804,12.588810117780069,0.9494145902732576,1067,1066
1972,6872,6873,CA-2016-162544,2016-12-16,2016-12-19,0,SG-20080,Sandra Glassco,0,0,450,45,98105.0,3,OFF-PA-10004948,1,12,1683,4.98,2016,12,16,0.1457604977501573,4.715268731851291,1.0561434105251457,713,712
1973,6873,6874,CA-2015-124394,2015-10-17,2015-10-22,2,TB-21520,Tracy Blumstein,0,0,33,41,77705.0,0,OFF-BI-10003676,1,3,709,10.78,2015,10,17,0.2357210602304314,11.1175131650666,0.9696413073629512,287,288
1974,6874,6875,CA-2015-124394,2015-10-17,2015-10-22,2,TB-21520,Tracy Blumstein,0,0,33,41,77705.0,0,TEC-AC-10001314,2,0,420,119.976,2015,10,17,0.1486637853842232,124.75305942310632,0.9617078775847516,287,288
1975,6875,6876,US-2017-121013,2017-09-05,2017-09-10,3,MM-17920,Michael Moore,0,0,77,44,23320.0,2,OFF-LA-10004545,1,10,209,25.06,2017,9,5,0.2621389046373562,24.68381013496243,1.015240348349007,976,977
1976,6876,6877,US-2017-121013,2017-09-05,2017-09-10,3,MM-17920,Michael Moore,0,0,77,44,23320.0,2,FUR-TA-10003238,0,16,424,1652.94,2017,9,5,0.2721055500475181,1621.4852263694763,1.019398742041549,976,977
1977,6877,6878,US-2016-123918,2016-10-15,2016-10-15,1,CG-12520,Claire Gute,0,0,109,41,75217.0,0,FUR-FU-10004952,0,9,392,131.376,2016,10,15,0.1314682535574015,125.09294535587776,1.050227090154825,651,647
1978,6878,6879,US-2016-123918,2016-10-15,2016-10-15,1,CG-12520,Claire Gute,0,0,109,41,75217.0,0,OFF-PA-10003001,1,12,1776,5.344,2016,10,15,0.0976985280765475,5.721687140224133,0.933990249559619,651,647
1979,6879,6880,CA-2016-137113,2016-12-01,2016-12-05,2,TW-21025,Tamara Willingham,2,0,450,45,98105.0,3,FUR-CH-10001215,0,5,768,2003.92,2016,12,1,0.2416868237169311,1966.143547670278,1.0192134762359972,698,698
1980,6880,6881,CA-2016-137113,2016-12-01,2016-12-05,2,TW-21025,Tamara Willingham,2,0,450,45,98105.0,3,OFF-PA-10004255,1,12,1814,32.4,2016,12,1,0.217475086217824,30.96362046779397,1.04638926296426,698,698
1981,6881,6882,CA-2016-137113,2016-12-01,2016-12-05,2,TW-21025,Tamara Willingham,2,0,450,45,98105.0,3,FUR-TA-10001705,0,16,377,1913.4,2016,12,1,0.210818856293986,1808.281047299476,1.0581319772485096,698,698
1982,6882,6883,CA-2016-137113,2016-12-01,2016-12-05,2,TW-21025,Tamara Willingham,2,0,450,45,98105.0,3,OFF-ST-10002554,1,14,1551,146.73,2016,12,1,0.0567520780445108,148.39216014059016,0.9887988682217752,698,698
1983,6883,6884,CA-2016-137113,2016-12-01,2016-12-05,2,TW-21025,Tamara Willingham,2,0,450,45,98105.0,3,OFF-PA-10002222,1,12,1832,114.2,2016,12,1,0.082354080392334,121.7999125038117,0.9376033007940472,698,698
1984,6884,6885,CA-2016-120677,2016-05-31,2016-06-04,3,BD-11320,Bill Donatelli,0,0,298,21,55407.0,0,FUR-CH-10002320,0,5,851,2567.84,2016,5,31,0.1245083951882588,2576.3005256469023,0.9967160175753262,514,514
1985,6885,6886,CA-2018-123036,2018-09-10,2018-09-17,3,HA-14905,Helen Abelman,0,0,462,33,45503.0,1,TEC-AC-10003499,2,0,1077,37.056,2018,9,10,0.0551110438974347,40.285696029745296,0.91983020406646,1346,1349
1986,6886,6887,CA-2018-123036,2018-09-10,2018-09-17,3,HA-14905,Helen Abelman,0,0,462,33,45503.0,1,TEC-PH-10003580,2,13,434,259.896,2018,9,10,0.2111757302028484,242.24729915463544,1.0728540665136528,1346,1349
1987,6887,6888,CA-2018-120222,2018-04-25,2018-05-02,3,LL-16840,Lauren Leatherbury,0,0,265,3,90032.0,3,OFF-PA-10004675,1,12,1529,19.05,2018,4,25,0.1769406697027781,18.14954315176088,1.049613196360359,1208,1211
1988,6888,6889,CA-2018-120222,2018-04-25,2018-05-02,3,LL-16840,Lauren Leatherbury,0,0,265,3,90032.0,3,OFF-BI-10000666,1,3,1520,73.344,2018,4,25,0.0719359888630511,76.75487877810556,0.955561407529986,1208,1211
1989,6889,6890,CA-2018-164756,2018-09-18,2018-09-22,3,SS-20140,Saphhira Shifley,1,0,94,9,31907.0,2,TEC-PH-10001552,2,13,889,95.68,2018,9,18,0.0763768900211532,92.17115802321538,1.0380687630712075,1354,1354
1990,6890,6891,CA-2018-164756,2018-09-18,2018-09-22,3,SS-20140,Saphhira Shifley,1,0,94,9,31907.0,2,OFF-PA-10000673,1,12,1293,50.96,2018,9,18,0.1340685447945381,47.073384894721066,1.082565022973625,1354,1354
1991,6891,6892,CA-2018-164756,2018-09-18,2018-09-22,3,SS-20140,Saphhira Shifley,1,0,94,9,31907.0,2,OFF-AR-10000380,1,2,887,113.94,2018,9,18,0.0977941283088006,124.45178166844704,0.91553530590304,1354,1354
1992,6892,6893,CA-2018-164756,2018-09-18,2018-09-22,3,SS-20140,Saphhira Shifley,1,0,94,9,31907.0,2,OFF-PA-10003848,1,12,1788,25.92,2018,9,18,0.2684960447059901,24.64769236466024,1.0516197466487367,1354,1354
1993,6893,6894,CA-2018-164756,2018-09-18,2018-09-22,3,SS-20140,Saphhira Shifley,1,0,94,9,31907.0,2,FUR-FU-10002963,0,9,1046,20.32,2018,9,18,0.1529345843386348,21.10849033139588,0.9626458207566312,1354,1354
1994,6894,6895,CA-2018-164756,2018-09-18,2018-09-22,3,SS-20140,Saphhira Shifley,1,0,94,9,31907.0,2,TEC-PH-10002447,2,13,43,411.98,2018,9,18,0.2849260779085427,424.25082820156655,0.9710764779091096,1354,1354
1995,6895,6896,CA-2018-164756,2018-09-18,2018-09-22,3,SS-20140,Saphhira Shifley,1,0,94,9,31907.0,2,OFF-SU-10004261,1,15,667,34.48,2018,9,18,0.1126553960838975,32.61751763056799,1.0571006779402046,1354,1354
1996,6896,6897,CA-2018-164756,2018-09-18,2018-09-22,3,SS-20140,Saphhira Shifley,1,0,94,9,31907.0,2,OFF-PA-10003228,1,12,1701,244.55,2018,9,18,0.236391749425177,232.21352309055376,1.0531255748815092,1354,1354
1997,6897,6898,CA-2018-122028,2018-08-18,2018-08-25,3,CK-12205,Chloris Kastensmidt,0,0,240,33,44107.0,1,OFF-BI-10004817,1,3,693,10.782,2018,8,18,0.0507383409480908,11.49442964946987,0.9380195737243276,1323,1326
1998,6898,6899,US-2016-165512,2016-05-24,2016-05-26,2,VS-21820,Vivek Sundaresam,0,0,319,11,60540.0,0,FUR-CH-10002880,0,5,753,602.651,2016,5,24,0.2174820701778052,564.3387911206245,1.0678886680876531,507,505
1999,6899,6900,US-2016-165512,2016-05-24,2016-05-26,2,VS-21820,Vivek Sundaresam,0,0,319,11,60540.0,0,OFF-BI-10001249,1,3,248,7.656,2016,5,24,0.0641448409425867,7.96549568322497,0.961145458420528,507,505
